url,cookie_domain,cookie_name,cookie_value
https://shop.clifbar.com/collections/back-to-routine,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/back-to-routine,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/back-to-routine,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/subscribe,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/subscribe,.clifbar.com,_landing_page,%2Fcollections%2Fsubscribe
https://shop.clifbar.com/collections/subscribe,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/subscribe,.clifbar.com,_shopify_s,60de3e89-4c73-43e0-820e-2414ea1ea496
https://shop.clifbar.com/collections/subscribe,.clifbar.com,_shopify_y,6920e7cd-f60b-4df9-8a11-707a3b9674ae
https://shop.clifbar.com/collections/subscribe,.clifbar.com,_tracking_consent,%7B%22v%22%3A%222.1%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%7D%7D%2C%22region%22%3A%22USCO%22%7D
https://shop.clifbar.com/collections/subscribe,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/subscribe,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/subscribe,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/gluten-free,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/gluten-free,.clifbar.com,_landing_page,%2Fcollections%2Fgluten-free
https://shop.clifbar.com/collections/gluten-free,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/gluten-free,.clifbar.com,_shopify_s,1a7b7b56-5106-47ee-a9e8-0026c8ed15bf
https://shop.clifbar.com/collections/gluten-free,.clifbar.com,_shopify_y,e31f4446-43ff-4586-89a6-1750475880e4
https://shop.clifbar.com/collections/gluten-free,.clifbar.com,_tracking_consent,%7B%22v%22%3A%222.1%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%2C%22m%22%3A%22%22%7D%7D%2C%22region%22%3A%22USCO%22%7D
https://shop.clifbar.com/collections/gluten-free,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/gluten-free,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/gluten-free,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/protein,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/protein,.clifbar.com,_landing_page,%2Fcollections%2Fprotein
https://shop.clifbar.com/collections/protein,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/protein,.clifbar.com,_shopify_s,266fde61-11f7-4960-a866-804d22b4a4c8
https://shop.clifbar.com/collections/protein,.clifbar.com,_shopify_y,96fa2868-9270-41e6-accd-d4599c23f8ce
https://shop.clifbar.com/collections/protein,.clifbar.com,_tracking_consent,%7B%22region%22%3A%22USCO%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%2C%22m%22%3A%22%22%7D%7D%2C%22v%22%3A%222.1%22%7D
https://shop.clifbar.com/collections/protein,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/protein,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/protein,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/plant-based,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/plant-based,.clifbar.com,_landing_page,%2Fcollections%2Fplant-based
https://shop.clifbar.com/collections/plant-based,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/plant-based,.clifbar.com,_shopify_s,968d38e4-2953-4d49-9759-e2473eb1253b
https://shop.clifbar.com/collections/plant-based,.clifbar.com,_shopify_y,7f8b16aa-0bf6-45ec-a0cc-97978266ed50
https://shop.clifbar.com/collections/plant-based,.clifbar.com,_tracking_consent,%7B%22con%22%3A%7B%22CMP%22%3A%7B%22p%22%3A%22%22%2C%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22s%22%3A%22%22%7D%7D%2C%22region%22%3A%22USCO%22%2C%22v%22%3A%222.1%22%2C%22reg%22%3A%22%22%7D
https://shop.clifbar.com/collections/plant-based,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/plant-based,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/plant-based,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/clif-bar-alternative-flavors,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/clif-bar-alternative-flavors,.clifbar.com,_landing_page,%2Fcollections%2Fclif-bar-alternative-flavors
https://shop.clifbar.com/collections/clif-bar-alternative-flavors,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/clif-bar-alternative-flavors,.clifbar.com,_shopify_s,36aee2d6-ec56-4fc1-9aa4-62ad67b463e0
https://shop.clifbar.com/collections/clif-bar-alternative-flavors,.clifbar.com,_shopify_y,5b678c4f-ab81-4504-b670-8f9c8f520b85
https://shop.clifbar.com/collections/clif-bar-alternative-flavors,.clifbar.com,_tracking_consent,%7B%22con%22%3A%7B%22CMP%22%3A%7B%22p%22%3A%22%22%2C%22s%22%3A%22%22%2C%22m%22%3A%22%22%2C%22a%22%3A%22%22%7D%7D%2C%22v%22%3A%222.1%22%2C%22region%22%3A%22USCO%22%2C%22reg%22%3A%22%22%7D
https://shop.clifbar.com/collections/clif-bar-alternative-flavors,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/clif-bar-alternative-flavors,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/clif-bar-alternative-flavors,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/clif-kid-alternative-flavors,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/clif-kid-alternative-flavors,.clifbar.com,_landing_page,%2Fcollections%2Fclif-kid-alternative-flavors
https://shop.clifbar.com/collections/clif-kid-alternative-flavors,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/clif-kid-alternative-flavors,.clifbar.com,_shopify_s,0a466cb4-5a33-48a2-9291-d210a84267ea
https://shop.clifbar.com/collections/clif-kid-alternative-flavors,.clifbar.com,_shopify_y,e5e60e47-e8bc-40e2-bdb7-dbfb746b253e
https://shop.clifbar.com/collections/clif-kid-alternative-flavors,.clifbar.com,_tracking_consent,%7B%22region%22%3A%22USCO%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%2C%22m%22%3A%22%22%7D%7D%2C%22v%22%3A%222.1%22%7D
https://shop.clifbar.com/collections/clif-kid-alternative-flavors,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/clif-kid-alternative-flavors,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/clif-kid-alternative-flavors,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/athlete-series-alternative-flavors,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/athlete-series-alternative-flavors,.clifbar.com,_landing_page,%2Fcollections%2Fathlete-series-alternative-flavors
https://shop.clifbar.com/collections/athlete-series-alternative-flavors,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/athlete-series-alternative-flavors,.clifbar.com,_shopify_s,d497ab16-3ad9-4c6d-a152-2604e3c8cc04
https://shop.clifbar.com/collections/athlete-series-alternative-flavors,.clifbar.com,_shopify_y,0e8a0b79-18a4-46a6-878f-abd53c4ad9f6
https://shop.clifbar.com/collections/athlete-series-alternative-flavors,.clifbar.com,_tracking_consent,%7B%22region%22%3A%22USCO%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22s%22%3A%22%22%2C%22p%22%3A%22%22%7D%7D%2C%22v%22%3A%222.1%22%7D
https://shop.clifbar.com/collections/athlete-series-alternative-flavors,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/athlete-series-alternative-flavors,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/athlete-series-alternative-flavors,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/memorial-day-sale-2022,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/memorial-day-sale-2022,.clifbar.com,_landing_page,%2Fcollections%2Fmemorial-day-sale-2022
https://shop.clifbar.com/collections/memorial-day-sale-2022,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/memorial-day-sale-2022,.clifbar.com,_shopify_s,b02ad4e8-892f-4378-9144-682826cea02f
https://shop.clifbar.com/collections/memorial-day-sale-2022,.clifbar.com,_shopify_y,5e2eaf3e-096b-4b66-b028-086175438063
https://shop.clifbar.com/collections/memorial-day-sale-2022,.clifbar.com,_tracking_consent,%7B%22v%22%3A%222.1%22%2C%22region%22%3A%22USCO%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22p%22%3A%22%22%2C%22s%22%3A%22%22%2C%22m%22%3A%22%22%2C%22a%22%3A%22%22%7D%7D%7D
https://shop.clifbar.com/collections/memorial-day-sale-2022,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/memorial-day-sale-2022,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/memorial-day-sale-2022,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/july-4th-sale-2022,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/july-4th-sale-2022,.clifbar.com,_landing_page,%2Fcollections%2Fjuly-4th-sale-2022
https://shop.clifbar.com/collections/july-4th-sale-2022,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/july-4th-sale-2022,.clifbar.com,_shopify_s,f61c6845-37e2-466d-b22b-af5afcda674f
https://shop.clifbar.com/collections/july-4th-sale-2022,.clifbar.com,_shopify_y,81ba77ed-dd40-4a1b-b948-0f7af0b1316f
https://shop.clifbar.com/collections/july-4th-sale-2022,.clifbar.com,_tracking_consent,%7B%22region%22%3A%22USCO%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22p%22%3A%22%22%2C%22s%22%3A%22%22%2C%22m%22%3A%22%22%2C%22a%22%3A%22%22%7D%7D%2C%22v%22%3A%222.1%22%7D
https://shop.clifbar.com/collections/july-4th-sale-2022,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/july-4th-sale-2022,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/july-4th-sale-2022,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/fruit-flavored-favorites,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/fruit-flavored-favorites,.clifbar.com,_landing_page,%2Fcollections%2Ffruit-flavored-favorites
https://shop.clifbar.com/collections/fruit-flavored-favorites,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/fruit-flavored-favorites,.clifbar.com,_shopify_s,b2c55ab7-f3fc-4d77-8065-28d2a9c1d140
https://shop.clifbar.com/collections/fruit-flavored-favorites,.clifbar.com,_shopify_y,aee9fc50-4f81-4645-935b-1ae6295356eb
https://shop.clifbar.com/collections/fruit-flavored-favorites,.clifbar.com,_tracking_consent,%7B%22region%22%3A%22USCO%22%2C%22v%22%3A%222.1%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22s%22%3A%22%22%2C%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22p%22%3A%22%22%7D%7D%7D
https://shop.clifbar.com/collections/fruit-flavored-favorites,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/fruit-flavored-favorites,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/fruit-flavored-favorites,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/clif-bar-flavors,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/clif-bar-flavors,.clifbar.com,_landing_page,%2Fcollections%2Fclif-bar-flavors
https://shop.clifbar.com/collections/clif-bar-flavors,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/clif-bar-flavors,.clifbar.com,_shopify_s,2fb85486-c117-4170-bd71-90ee81e47a4d
https://shop.clifbar.com/collections/clif-bar-flavors,.clifbar.com,_shopify_y,608889da-3caf-4651-aee3-fbb158e2f20f
https://shop.clifbar.com/collections/clif-bar-flavors,.clifbar.com,_tracking_consent,%7B%22v%22%3A%222.1%22%2C%22region%22%3A%22USCO%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22s%22%3A%22%22%2C%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22p%22%3A%22%22%7D%7D%7D
https://shop.clifbar.com/collections/clif-bar-flavors,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/clif-bar-flavors,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/clif-bar-flavors,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/everyday-snacking,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/everyday-snacking,.clifbar.com,_landing_page,%2Fcollections%2Feveryday-snacking
https://shop.clifbar.com/collections/everyday-snacking,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/everyday-snacking,.clifbar.com,_shopify_s,9e9c3bbf-6608-432b-9c3c-a7fdad616c80
https://shop.clifbar.com/collections/everyday-snacking,.clifbar.com,_shopify_y,12f89d10-f70e-4bd4-9a57-b2200d411d41
https://shop.clifbar.com/collections/everyday-snacking,.clifbar.com,_tracking_consent,%7B%22region%22%3A%22USCO%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%2C%22m%22%3A%22%22%7D%7D%2C%22v%22%3A%222.1%22%7D
https://shop.clifbar.com/collections/everyday-snacking,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/everyday-snacking,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/everyday-snacking,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/labor-day-sale-2022,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/labor-day-sale-2022,.clifbar.com,_landing_page,%2Fcollections%2Flabor-day-sale-2022
https://shop.clifbar.com/collections/labor-day-sale-2022,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/labor-day-sale-2022,.clifbar.com,_shopify_s,dfdc428a-e88a-4ed4-8b61-d683d5d9522a
https://shop.clifbar.com/collections/labor-day-sale-2022,.clifbar.com,_shopify_y,d60bc317-d7fb-4db4-b127-9bec325f61ac
https://shop.clifbar.com/collections/labor-day-sale-2022,.clifbar.com,_tracking_consent,%7B%22region%22%3A%22USCO%22%2C%22v%22%3A%222.1%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%7D%7D%7D
https://shop.clifbar.com/collections/labor-day-sale-2022,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/labor-day-sale-2022,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/labor-day-sale-2022,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/clif-bloks-flavors,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/clif-bloks-flavors,.clifbar.com,_landing_page,%2Fcollections%2Fclif-bloks-flavors
https://shop.clifbar.com/collections/clif-bloks-flavors,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/clif-bloks-flavors,.clifbar.com,_shopify_s,c4c02621-8d7c-4cac-bfa0-2166eca28bea
https://shop.clifbar.com/collections/clif-bloks-flavors,.clifbar.com,_shopify_y,227ff1c2-466e-42e3-b0f3-c827ea10acd4
https://shop.clifbar.com/collections/clif-bloks-flavors,.clifbar.com,_tracking_consent,%7B%22region%22%3A%22USCO%22%2C%22v%22%3A%222.1%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%7D%7D%7D
https://shop.clifbar.com/collections/clif-bloks-flavors,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/clif-bloks-flavors,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/clif-bloks-flavors,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/fall-farewell-sale-2022,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/fall-farewell-sale-2022,.clifbar.com,_landing_page,%2Fcollections%2Ffall-farewell-sale-2022
https://shop.clifbar.com/collections/fall-farewell-sale-2022,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/fall-farewell-sale-2022,.clifbar.com,_shopify_s,ebdbff1a-57e6-447d-9f6c-14ac46e8c254
https://shop.clifbar.com/collections/fall-farewell-sale-2022,.clifbar.com,_shopify_y,57b4273a-17b4-43ec-bb5a-c147a9181e2f
https://shop.clifbar.com/collections/fall-farewell-sale-2022,.clifbar.com,_tracking_consent,%7B%22v%22%3A%222.1%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%7D%7D%2C%22region%22%3A%22USCO%22%7D
https://shop.clifbar.com/collections/fall-farewell-sale-2022,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/fall-farewell-sale-2022,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/fall-farewell-sale-2022,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/friends-and-family-sale-2022,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/friends-and-family-sale-2022,.clifbar.com,_landing_page,%2Fcollections%2Ffriends-and-family-sale-2022
https://shop.clifbar.com/collections/friends-and-family-sale-2022,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/friends-and-family-sale-2022,.clifbar.com,_shopify_s,ff20137f-360e-488f-8fa2-e0a00807b5e5
https://shop.clifbar.com/collections/friends-and-family-sale-2022,.clifbar.com,_shopify_y,b55a3b1c-d3e3-426c-80fd-d833d6872429
https://shop.clifbar.com/collections/friends-and-family-sale-2022,.clifbar.com,_tracking_consent,%7B%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22p%22%3A%22%22%2C%22s%22%3A%22%22%2C%22m%22%3A%22%22%2C%22a%22%3A%22%22%7D%7D%2C%22v%22%3A%222.1%22%2C%22region%22%3A%22USCO%22%7D
https://shop.clifbar.com/collections/friends-and-family-sale-2022,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/friends-and-family-sale-2022,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/friends-and-family-sale-2022,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/clif-bar-and-clif-kid-spring-sale-2023,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/clif-bar-and-clif-kid-spring-sale-2023,.clifbar.com,_landing_page,%2Fcollections%2Fclif-bar-and-clif-kid-spring-sale-2023
https://shop.clifbar.com/collections/clif-bar-and-clif-kid-spring-sale-2023,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/clif-bar-and-clif-kid-spring-sale-2023,.clifbar.com,_shopify_s,d93ab23d-8f82-40ce-9785-8471ef2e9003
https://shop.clifbar.com/collections/clif-bar-and-clif-kid-spring-sale-2023,.clifbar.com,_shopify_y,d7ac3adf-7950-4ad5-92a4-c4842d59bf18
https://shop.clifbar.com/collections/clif-bar-and-clif-kid-spring-sale-2023,.clifbar.com,_tracking_consent,%7B%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%2C%22m%22%3A%22%22%7D%7D%2C%22region%22%3A%22USCO%22%2C%22v%22%3A%222.1%22%7D
https://shop.clifbar.com/collections/clif-bar-and-clif-kid-spring-sale-2023,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/clif-bar-and-clif-kid-spring-sale-2023,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/clif-bar-and-clif-kid-spring-sale-2023,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/clif-bar-and-luna-bar,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/clif-bar-and-luna-bar,.clifbar.com,_landing_page,%2Fcollections%2Fclif-bar-and-luna-bar
https://shop.clifbar.com/collections/clif-bar-and-luna-bar,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/clif-bar-and-luna-bar,.clifbar.com,_shopify_s,3db15c17-a845-4e9e-859c-11d65200556b
https://shop.clifbar.com/collections/clif-bar-and-luna-bar,.clifbar.com,_shopify_y,a3dbad2e-3ca9-489a-94fc-a172074c1ddb
https://shop.clifbar.com/collections/clif-bar-and-luna-bar,.clifbar.com,_tracking_consent,%7B%22v%22%3A%222.1%22%2C%22region%22%3A%22USCO%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22s%22%3A%22%22%2C%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22p%22%3A%22%22%7D%7D%7D
https://shop.clifbar.com/collections/clif-bar-and-luna-bar,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/clif-bar-and-luna-bar,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/clif-bar-and-luna-bar,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/collections/pro-deals,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/collections/pro-deals,.clifbar.com,_landing_page,%2Fcollections%2Fpro-deals
https://shop.clifbar.com/collections/pro-deals,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/collections/pro-deals,.clifbar.com,_shopify_s,05e4c218-cc45-46fe-aa79-8a8f903ec15a
https://shop.clifbar.com/collections/pro-deals,.clifbar.com,_shopify_y,0d1969f5-338d-4042-bdf7-955b3c402134
https://shop.clifbar.com/collections/pro-deals,.clifbar.com,_tracking_consent,%7B%22v%22%3A%222.1%22%2C%22reg%22%3A%22%22%2C%22con%22%3A%7B%22CMP%22%3A%7B%22m%22%3A%22%22%2C%22a%22%3A%22%22%2C%22p%22%3A%22%22%2C%22s%22%3A%22%22%7D%7D%2C%22region%22%3A%22USCO%22%7D
https://shop.clifbar.com/collections/pro-deals,shop.clifbar.com,cart_currency,USD
https://shop.clifbar.com/collections/pro-deals,shop.clifbar.com,localization,US
https://shop.clifbar.com/collections/pro-deals,shop.clifbar.com,secure_customer_sig,
https://shop.clifbar.com/pages/subscription,.clifbar.com,_cmp_a,%7B%22purposes%22%3A%7B%22a%22%3Atrue%2C%22p%22%3Atrue%2C%22m%22%3Atrue%2C%22t%22%3Atrue%7D%2C%22display_banner%22%3Afalse%2C%22sale_of_data_region%22%3Afalse%7D
https://shop.clifbar.com/pages/subscription,.clifbar.com,_landing_page,%2Fpages%2Fsubscription
https://shop.clifbar.com/pages/subscription,.clifbar.com,_orig_referrer,
https://shop.clifbar.com/pages/subscription,.clifbar.com,_shopify_s,7beae286-665a-42a4-9b27-cd8d35b15736
